Name,Percent Male,Percent Female
Juelz,0.9521276595744681,0.047872340425531915
Baraka,0.5833333333333334,0.4166666666666667
Cambryn,0.3888888888888889,0.6111111111111112
Naysa,0,0
Tamar,0.10909090909090909,0.8909090909090909
Wrenn,0,0
Jessica,0,0
Abriella,0,0
Alai,0,0
Abrielle,0,0
Alam,0,0
Alan,0.9963985594237695,0.003601440576230492
Briauna,0,0
Marjorie,0,0
Katalina,0,0
Peyton,0.29229293252318517,0.7077070674768149
Ruqaya,0,0
Dalani,0,0
Amani,0.146484375,0.853515625
Dalana,0,0
Yisrael,0,0
Izzak,0,0
Izzah,0,0
Dalany,0,0
Izzac,0,0
Sevon,0,0
Callyn,0,0
Zyanya,0,0
Ileanna,0,0
Koralee,0,0
Latrelle,0,0
Deliliah,0,0
Breina,0,0
Asar,0,0
Izyan,0,0
Zykia,0,0
Asad,0,0
Kynslea,0,0
Ashna,0,0
Jeyren,0,0
Ehaan,0,0
Ashni,0,0
Asah,0,0
Ajla,0,0
Westin,0,0
Darcey,0,0
Darcee,0,0
Caniya,0,0
Jazmine,0,0
Anastasiya,0,0
Samariah,0,0
Maximilliano,0,0
Kyreece,0,0
Rosilyn,0,0
Neko,0.7021276595744681,0.2978723404255319
Luccas,0,0
Nabiha,0,0
Cate,0,0
Sherrie,0,0
Jariyah,0,0
Nolyn,0.8809523809523809,0.11904761904761904
Marliee,0,0
Solveig,0,0
Bryna,0,0
Brynn,0.005555555555555556,0.9944444444444445
Delayza,0,0
Clayton,0,0
Jerold,0,0
Kohlton,0,0
Cosimo,0,0
Zarina,0,0
Carsyn,0.37218045112781956,0.6278195488721805
Loriel,0,0
Ingrid,0,0
Abdulmohsen,0,0
Cosima,0,0
Rabecca,0,0
Deepika,0,0
Daviana,0,0
Korben,0,0
Raisa,0,0
Regina,0,0
Kaiser,0,0
Kaisey,0,0
Regino,0,0
Hantz,0,0
Ayeden,0,0
Kaisei,0,0
Kaylynne,0,0
Kaisen,0.9361702127659575,0.06382978723404255
Geovannie,0,0
Drystan,0,0
Faithe,0,0
Yashasvi,0,0
Nihaal,0,0
Tobyas,0,0
Joylyn,0,0
Koden,0,0
Sadiel,0,0
Solia,0,0
Kodey,0,0
Teriona,0,0
Talicia,0,0
Katy,0,0
Channa,0,0
Ilyas,0,0
Symiah,0,0
Manha,0,0
Kati,0,0
Abdurrehman,0,0
Zahid,0,0
Ilyan,0,0
Zahia,0,0
Kato,0,0
Tynleigh,0,0
Kate,0,0
Brodee,0,0
Milly,0,0
Makhia,0,0
Melat,0,0
Marili,0,0
Treasure,0.04669260700389105,0.953307392996109
Mills,0.625,0.375
Taiwo,0.5,0.5
Lynea,0,0
Makyle,0,0
Khalisi,0,0
Jovita,0,0
Marilu,0,0
Khalise,0,0
Marily,0,0
Milla,0,0
Larkyn,0,0
Yoshi,0,0
Freddy,0,0
Octavian,0,0
Aidee,0,0
Kaydin,0.7340425531914894,0.26595744680851063
Aidel,0,0
Aiden,0.9957312963379016,0.004268703662098405
Mekhai,0,0
Kaydie,0,0
Azariyah,0,0
Breaker,0,0
Joeanna,0,0
Jahzeel,0,0
Rokia,0,0
Hamidou,0,0
Helaman,0,0
Karnell,0,0
Javed,0,0
Akeelah,0,0
Jalayshia,0,0
Theophilia,0,0
Ozan,0,0
Tanyla,0,0
Harmani,0,0
Lazarus,0,0
Harmany,0,0
Yago,0,0
Levia,0,0
Yulian,0,0
Katanna,0,0
Genecis,0,0
Levii,0,0
Jasian,0,0
Tobyn,0.7407407407407407,0.25925925925925924
Jasiah,0.9517241379310345,0.04827586206896552
Sahily,0,0
Erynn,0,0
Ilene,0,0
Joziah,0,0
Ilena,0,0
Ameliarose,0,0
Auriya,0,0
Zamara,0,0
Daron,0,0
Zamari,0.6951219512195121,0.3048780487804878
Zora,0,0
Yeilin,0,0
Munachi,0,0
Zori,0,0
Tyanna,0,0
Shariya,0,0
Johncarlo,0,0
Jayvon,0,0
Wajiha,0,0
Sameeha,0,0
Madelin,0,0
Keigo,0,0
Vinay,0,0
Maylani,0,0
Anamari,0,0
Evolet,0,0
Erron,0,0
Nassir,0,0
Rhemy,0,0
Alexxa,0,0
Nikolaus,0,0
Rhema,0,0
Aryon,0,0
Nassim,0,0
Rhemi,0,0
Anzley,0,0
Anguel,0,0
Sophiah,0,0
Marquese,0,0
Gauge,0,0
Jaslyn,0,0
Isabellarose,0,0
Anzlee,0,0
Gitel,0,0
Yifan,0,0
Kaylla,0,0
Lianne,0,0
Eneida,0,0
Nadra,0,0
Brenleigh,0,0
Rhylan,0.5932203389830508,0.4067796610169492
Mayla,0,0
Shamyah,0,0
Marcial,0,0
Mayli,0,0
Fabiola,0,0
Tycho,0,0
Adriene,0,0
Aayan,0,0
Rommel,0,0
Riven,0.4444444444444444,0.5555555555555556
Brittany,0,0
Zhaniya,0,0
Arwyn,0,0
Imanol,0,0
Timiah,0,0
River,0.6349948078920041,0.36500519210799587
Brittani,0,0
Ivalee,0,0
Raniya,0,0
Ikaika,0,0
Fatoumata,0,0
Davyan,0,0
Djuan,0,0
Dyllon,0,0
Anniston,0,0
Zinedine,0,0
Ciarra,0,0
Dekota,0.47368421052631576,0.5263157894736842
Nyah,0,0
Amenia,0,0
Lazaro,0,0
Cadden,0,0
Eiza,0,0
Karalina,0,0
Korrah,0,0
Karaline,0,0
Sayani,0,0
Zalman,0,0
Naidelyn,0,0
Sayana,0,0
Raylan,0.9305785123966942,0.06942148760330578
Stevon,0,0
Mileva,0,0
Mystic,0,0
Aamirah,0,0
Anterrio,0,0
Bailynn,0,0
Vaughan,0,0
Elayna,0,0
Ikra,0,0
Elayne,0,0
Nivriti,0,0
Neamiah,0,0
Branston,0,0
Shyah,0,0
Reilynn,0,0
Garry,0,0
Leilanie,0,0
Azelle,0,0
Bricen,0,0
Azella,0,0
Atharva,0,0
Vivien,0,0
Kawena,0,0
Jaisen,0,0
Emelly,0,0
Geo,0,0
Gem,0,0
Pranisha,0,0
Hutch,0,0
Lukas,0,0
Belladonna,0,0
Ariyon,0.45454545454545453,0.5454545454545454
Ettel,0,0
Armahni,0.46153846153846156,0.5384615384615384
Eron,0,0
Wilder,0.9343065693430657,0.06569343065693431
Dayveon,0,0
Jahsiah,0,0
Stokely,0,0
Aymara,0,0
Maryiah,0,0
Massimiliano,0,0
Eros,0,0
Shrihan,0,0
Tira,0,0
Harshiv,0,0
Mariapaula,0,0
Harshil,0,0
Jaishawn,0,0
Shanaya,0,0
Belal,0,0
Shimshon,0,0
Masaki,0,0
Kiean,0,0
Sayuri,0,0
Jefte,0,0
Sora,0.2717391304347826,0.7282608695652174
Jahkari,0,0
Tipton,0,0
Jash,0,0
Aarish,0,0
Jase,0.9959828602035351,0.004017139796464917
Jasa,0,0
Jhene,0,0
Tarajii,0,0
Phoenyx,0.24444444444444444,0.7555555555555555
Kyliee,0,0
Meral,0,0
Julio,0,0
Jahzelle,0,0
Julie,0,0
Julia,0,0
Stran,0,0
Maxence,0,0
Kaidon,0,0
Jeptha,0,0
Domnik,0,0
Marcie,0,0
Jakel,0,0
Rylund,0,0
Marcia,0,0
Marcin,0,0
Carinna,0,0
Kassy,0,0
Adara,0,0
Cung,0,0
Vidhur,0,0
Yasamin,0,0
Mariacamila,0,0
Yaslynn,0,0
Flynn,0.9509803921568627,0.049019607843137254
Keerthana,0,0
Jemari,0,0
Eduard,0,0
Hedaya,0,0
Reginald,0,0
Aksh,0,0
Syed,0,0
Booker,0,0
Syer,0,0
Lason,0,0
Ohm,0,0
Myalyn,0,0
Aarav,0,0
Brooklen,0,0
Edessa,0,0
Anis,0,0
Tywan,0,0
Brookley,0,0
Attilio,0,0
Yael,0.6831395348837209,0.3168604651162791
Aaran,0,0
Colyn,0,0
Sahir,0,0
Kawhi,0,0
Dawood,0,0
Quin,0.5846153846153846,0.4153846153846154
Barron,0,0
Brooklynne,0,0
Dashon,0,0
Brecklynn,0,0
Abbigael,0,0
Edric,0,0
Princessa,0,0
Antwuan,0,0
Ivelisse,0,0
Gaberiel,0,0
Edel,0,0
Oluwabusola,0,0
Eden,0.17433697347893914,0.8256630265210608
Zuzanna,0,0
Alynah,0,0
Lyonel,0,0
Esveidy,0,0
Makelle,0,0
Allanah,0,0
Eder,0,0
Azarian,0,0
Naamah,0,0
Azariah,0.4870848708487085,0.5129151291512916
Talon,0.9667318982387475,0.033268101761252444
Jonluke,0,0
Shelley,0,0
Rosella,0,0
Kavion,0,0
Pedro,0,0
Roselle,0,0
Bianney,0,0
Dayvon,0,0
Vasco,0,0
Nohelia,0,0
Matalynn,0,0
Magda,0,0
Coen,0,0
Oona,0,0
Serra,0,0
Jeilin,0,0
Isom,0,0
Ison,0,0
Eduin,0,0
Athenamarie,0,0
Ahrian,0,0
Ahriah,0,0
Teon,0,0
Amairany,0,0
Varick,0,0
Rydge,0,0
Shylin,0,0
Amairani,0,0
Mutasim,0,0
Saish,0,0
Jessy,0.4235294117647059,0.5764705882352941
Breyah,0,0
Lisamarie,0,0
Jessi,0.09090909090909091,0.9090909090909091
Zayla,0,0
Orin,0,0
Oria,0,0
Jessa,0,0
Zayli,0,0
Orie,0,0
Jesse,0.9723225030084236,0.027677496991576414
Rigo,0,0
Rigg,0,0
Talaysia,0,0
Liliahna,0,0
Benett,0,0
Mahniya,0,0
Iman,0.16030534351145037,0.8396946564885496
Iriana,0,0
Maddyn,0,0
Bertram,0,0
Arvid,0,0
Nicklas,0,0
Maddyx,0.7,0.3
Jersi,0,0
Khya,0,0
Khye,0,0
Syrah,0,0
Syrai,0,0
Katee,0,0
Iseah,0,0
Aadon,0,0
Braison,0,0
Katey,0,0
Wafaa,0,0
Page,0.1935483870967742,0.8064516129032258
Adelya,0,0
Zachariyah,0,0
Keean,0,0
Dema,0,0
Adelyn,0.0035885167464114833,0.9964114832535885
Roux,0.4666666666666667,0.5333333333333333
Alliannah,0,0
Suriah,0,0
Amarrah,0,0
Edem,0,0
Hendrix,0.9467680608365019,0.053231939163498096
Georgiy,0,0
Idella,0,0
Leilah,0,0
Leilan,0,0
Rangel,0,0
Ranger,0,0
Talitha,0,0
Micaiah,0.764367816091954,0.23563218390804597
Kebron,0,0
Brentin,0,0
Sherley,0,0
Kauan,0,0
Adlai,0.5263157894736842,0.47368421052631576
Enes,0,0
Athaliah,0,0
Jalissa,0,0
Breannah,0,0
Lorelai,0,0
Maedot,0,0
Jaylinne,0,0
Marialuisa,0,0
Analiza,0,0
Collins,0.1394736842105263,0.8605263157894737
Demauri,0,0
Leelah,0,0
Cavin,0,0
Jaxzen,0,0
Emmanuella,0,0
Emmanuelle,0.1044776119402985,0.8955223880597015
Aleea,0,0
Aleen,0,0
Kamrin,0.8627450980392157,0.13725490196078433
Aleem,0,0
Arabella,0,0
Adhvaith,0,0
Arabelle,0,0
Stiles,0,0
Dimitris,0,0
Tuesday,0,0
Pailyn,0,0
Amiela,0,0
Brendyn,0,0
Truxton,0,0
Seriya,0,0
Amyr,0,0
Firdaus,0,0
Tyton,0,0
Jennavieve,0,0
Zylon,0,0
Shaylene,0,0
Kamrynn,0,0
Katalena,0,0
Horatio,0,0
Katheryne,0,0
Keyontae,0,0
Anaira,0,0
Marliyah,0,0
Taylour,0,0
Christobal,0,0
Nam,0,0
Della,0,0
Elika,0,0
Amya,0,0
Anuar,0,0
Shabnam,0,0
Habib,0,0
Zannah,0,0
Hikari,0,0
Abdulwahab,0,0
Maddeline,0,0
Rowan,0.6653628857018687,0.33463711429813126
Palak,0,0
Juliane,0,0
Hogan,0,0
Tabatha,0,0
Azon,0,0
Ezme,0,0
Tyson,0.9960536700868192,0.003946329913180742
Anyssa,0,0
Brevan,0,0
Zealand,0.868421052631579,0.13157894736842105
Dylan,0.9264232008592911,0.07357679914070892
Ellerie,0,0
Alekxander,0,0
Vignesh,0,0
Kaceson,0,0
Abdiel,0,0
Janetta,0,0
Calvert,0,0
Janette,0,0
Riyon,0,0
Keontae,0,0
Kennis,0.46153846153846156,0.5384615384615384
Vylet,0,0
Madilyn,0,0
Kennia,0,0
Keontay,0,0
Trust,0.47058823529411764,0.5294117647058824
Dariyah,0,0
Shoaib,0,0
Fitzwilliam,0,0
Yazid,0,0
Haze,0,0
Tabetha,0,0
Silvestre,0,0
Carolena,0,0
Kalyana,0,0
Kyris,0,0
Kalyani,0,0
Osher,0,0
Kyria,0,0
Oshen,0,0
Kyrie,0.768377253814147,0.231622746185853
Ramona,0,0
Judge,0,0
Oshea,0,0
Kyrin,0,0
Ryett,0,0
Noya,0,0
Jahsi,0,0
Jasan,0,0
Jasai,0,0
Jehan,0,0
Daelen,0,0
Miamore,0,0
Efrata,0,0
Annastasia,0,0
Jibriel,0,0
Sariyah,0,0
Rainbow,0,0
Taaj,0,0
Akanksha,0,0
Zaneta,0,0
Kathlynn,0,0
Gianluigi,0,0
Javoni,0,0
Javonn,0,0
Carisa,0,0
Grayce,0,0
Haziel,0,0
Javone,0,0
Kohlson,0,0
Mahkayla,0,0
Ward,0,0
Chatham,0,0
Paighton,0,0
Argelia,0,0
Amillya,0,0
Fiorenza,0,0
Cambridge,0.625,0.375
Tennison,0,0
Elliza,0,0
Oakleigh,0,0
Nesanel,0,0
Cooper,0.9752284263959391,0.024771573604060914
Ivanna,0,0
Dianelly,0,0
Finnlee,0.5263157894736842,0.47368421052631576
Finnley,0.6507537688442211,0.3492462311557789
Skiler,0,0
Zandra,0,0
Krystal,0,0
Nestor,0,0
Kenechukwu,0,0
Jettie,0,0
Jewelia,0,0
Ghazal,0,0
Naheem,0,0
Isolde,0,0
Wynne,0,0
Jakirah,0,0
Sherly,0,0
Lancelot,0,0
Nihira,0,0
Jermarcus,0,0
Gracilyn,0,0
Tenaya,0,0
Drayvin,0,0
Aalyah,0,0
Nahom,0,0
Sen,0,0
Sem,0,0
Arlan,0,0
Christ,0,0
Kensly,0,0
Antonella,0,0
Nerea,0,0
Nazier,0,0
Sonja,0,0
Kensli,0,0
Abigael,0,0
Joanie,0,0
Aleza,0,0
Kashmere,0.5172413793103449,0.4827586206896552
Derya,0,0
Deshawn,0,0
Kollyn,0,0
Eamonn,0,0
Deryn,0.3333333333333333,0.6666666666666666
Sidh,0,0
Roosevelt,0,0
Sedrick,0,0
Olivier,0,0
Meah,0,0
Ayden,0.9860547219770521,0.013945278022947925
Conrad,0,0
Bond,0,0
Eamon,0,0
Markiyah,0,0
Angelisa,0,0
Bjorn,0,0
Angelise,0,0
Ellyonna,0,0
Ezreal,0,0
Kier,0,0
Adalinn,0,0
Kiet,0,0
Adalina,0,0
Adalind,0,0
Adaline,0,0
Eldridge,0,0
Kien,0,0
Kiel,0,0
Kaiyden,0,0
Ulices,0,0
Mccray,0,0
Yalani,0,0
Brana,0,0
Nylan,0,0
Nylah,0,0
Brant,0,0
Trayshawn,0,0
Nylaa,0,0
Coralynn,0,0
Evalin,0,0
Evalie,0,0
Ganyn,0,0
Corry,0,0
Labib,0,0
Corra,0,0
Hasanat,0,0
Aderyn,0,0
Noland,0,0
Nataniel,0,0
Ifeanyichukwu,0,0
Esli,0,0
Trajan,0,0
Calaya,0,0
Esly,0,0
Mindel,0,0
Fynnley,0,0
Dorie,0,0
Doria,0,0
Edgar,0,0
Kerrigan,0.08035714285714286,0.9196428571428571
Dontrae,0,0
Anwitha,0,0
Genie,0,0
Itzelle,0,0
Fynnlee,0,0
Doris,0,0
Nava,0,0
Mackenize,0,0
Zidane,0,0
Coltrane,0,0
Navy,0.19130434782608696,0.808695652173913
Elaynah,0,0
Zamiah,0,0
Yosiel,0,0
Zendaya,0,0
Elivia,0,0
Aleysia,0,0
Analisa,0,0
Neelah,0,0
Slade,0,0
Naymar,0,0
Neelan,0,0
Emalia,0,0
Delainey,0,0
Emalie,0,0
Ellenor,0,0
Charleeann,0,0
Emalin,0,0
Hillary,0,0
Abigaille,0,0
Alekzander,0,0
Delainee,0,0
Vick,0,0
Rhylynn,0,0
Jamila,0,0
Suhaib,0,0
Fariha,0,0
Manasvi,0,0
Heriberto,0,0
Alianny,0,0
Austina,0,0
Dmario,0,0
Kieara,0,0
Alianna,0,0
Shaine,0,0
Shaina,0,0
Rubin,0,0
Rubie,0,0
Illyria,0,0
Ritaj,0,0
Casiyah,0,0
Mordechai,0,0
Demir,0,0
Bralon,0,0
Minh,0.8518518518518519,0.14814814814814814
Clarice,0,0
Adileny,0,0
Sayvon,0,0
Mina,0.04225352112676056,0.9577464788732394
Ming,0,0
Margarette,0,0
Yenty,0,0
Adileni,0,0
Lenora,0,0
Ameliagrace,0,0
Lenore,0,0
Aundrea,0,0
Pete,0,0
Talyah,0,0
Sheldon,0,0
Able,0,0
Petr,0,0
Ayshia,0,0
Lorynn,0,0
Arben,0,0
Adrianny,0,0
Mashal,0,0
Alitzel,0,0
Dalilah,0,0
Adrianne,0,0
Yohanan,0,0
Adrianna,0,0
Dalyce,0,0
Ubaldo,0,0
Zayn,0,0
Payeton,0,0
Aarvin,0,0
Batoul,0,0
Tou,0,0
Donnie,0.9618320610687023,0.03816793893129771
Mellisa,0,0
Brinnley,0,0
Kaydian,0,0
Markeith,0,0
Kaliana,0,0
Eliyana,0,0
Laurali,0,0
Izayiah,0,0
Avaleigh,0,0
Chika,0,0
Kaliann,0,0
Alexxander,0,0
Amaiyah,0,0
Cire,0.6666666666666666,0.3333333333333333
Brealynn,0,0
Sarenity,0,0
Stela,0,0
Winni,0,0
Lamani,0,0
Jaizon,0,0
Lea,0,0
Vinicio,0,0
Lee,0.9380053908355795,0.06199460916442048
Kaileen,0,0
Nadalee,0,0
Lei,0,0
Len,0,0
Leo,0.9962034927866363,0.0037965072133637054
Jaeson,0,0
Les,0,0
Lev,0.9391304347826087,0.06086956521739131
Lex,0,0
Maddielynn,0,0
Kota,0.8205128205128205,0.1794871794871795
Betzabeth,0,0
Prabhnoor,0,0
Demetrick,0,0
Calimarie,0,0
Demetrice,0,0
Jkai,0,0
Maxten,0,0
Yahav,0.5,0.5
Eileen,0,0
Deryck,0,0
Elyja,0,0
Feliciano,0,0
Mako,0.5833333333333334,0.4166666666666667
Sanyiah,0,0
Maki,0.7916666666666666,0.20833333333333334
Maka,0,0
Darilyn,0,0
Henning,0,0
Amariyah,0,0
Tayla,0,0
Maryann,0,0
Maks,0,0
Tayli,0,0
Dietrich,0,0
Oneil,0,0
Pixie,0,0
Jadeyn,0,0
Joclynn,0,0
Klarity,0,0
Emmagene,0,0
Kiylee,0,0
Barnabas,0,0
Tamarion,0,0
Arihana,0,0
Ravya,0,0
Annaka,0,0
Ravyn,0,0
Aqua,0,0
Gedalia,0,0
Chasetin,0,0
Railynne,0,0
Abiel,0,0
Cruize,0,0
Corryn,0,0
Jaecion,0,0
Bentlie,0.4375,0.5625
Braiden,0,0
Labron,0,0
Haeven,0,0
Lamichael,0,0
Emeli,0,0
Kaveon,0,0
Deanna,0,0
Havoc,0,0
Hector,0,0
Emely,0,0
Harison,0,0
Harshini,0,0
Cathalina,0,0
Masa,0,0
Hazelmarie,0,0
Josslin,0,0
Michayla,0,0
Shayde,0,0
Shayda,0,0
Cambri,0,0
Jahmere,0,0
Kydan,0,0
Annebelle,0,0
Cambre,0,0
Yassmine,0,0
Medha,0,0
Cambry,0,0
Hendel,0,0
Teddie,0,0
Zavannah,0,0
Hamze,0,0
Delina,0,0
Fausto,0,0
Erica,0,0
Hamza,0,0
Jehu,0,0
Arielis,0,0
Jhonny,0,0
Jaydiel,0,0
Jaydien,0,0
Haydan,0.6666666666666666,0.3333333333333333
Darvens,0,0
Daxton,0,0
Atreyu,0,0
Jakaree,0,0
Edvin,0,0
Yailenys,0,0
Zaiyon,0,0
Masai,0,0
Rosalynne,0,0
Masal,0,0
Dominico,0,0
Evalise,0,0
Macenzie,0,0
Dazie,0,0
Dominica,0,0
Evalena,0,0
Averett,0,0
Evalene,0,0
Jadarius,0,0
Uvaldo,0,0
Kambri,0,0
Zhi,0,0
Poppy,0,0
Luan,0,0
Jeziel,0,0
Havanah,0,0
Jeily,0,0
Javarius,0,0
Lamond,0,0
Pamella,0,0
Sureya,0,0
Marijayne,0,0
Myaire,0,0
Reilly,0.5368421052631579,0.4631578947368421
Gwyndolyn,0,0
Bryson,0.9967723004694836,0.003227699530516432
Rider,0,0
Mekai,0,0
Mekah,0,0
Yamira,0,0
Daler,0,0
Tylor,0.9107142857142857,0.08928571428571429
Dilraj,0,0
Emiliah,0,0
Emilian,0,0
Hajra,0,0
Zanai,0,0
Bradlyn,0,0
Jden,0,0
Karelys,0,0
Rapheal,0,0
Benny,0.965034965034965,0.03496503496503497
Heaton,0,0
Elliston,0,0
Dilynn,0,0
Ekansh,0,0
Saud,0,0
Karelyn,0,0
Breylin,0.7058823529411765,0.29411764705882354
Whyatt,0,0
Eyasu,0,0
Saul,0,0
Satcha,0,0
Dujuan,0,0
Eliu,0,0
Cynthia,0,0
Itsuki,0,0
Quinne,0,0
Karver,0,0
Samyrah,0,0
Quinna,0,0
Jazzmyne,0,0
Chikamso,0.35714285714285715,0.6428571428571429
Andrielle,0,0
Davud,0,0
Jerrell,0,0
Malaya,0,0
Alezandro,0,0
Coleson,0,0
Myasia,0,0
Kenady,0,0
Jazlene,0,0
Suzette,0,0
Tiger,0,0
Galileah,0,0
Tammy,0,0
Kenadi,0,0
Netanya,0,0
Kipper,0,0
Gizel,0,0
Genevive,0,0
Shalom,0.6052631578947368,0.39473684210526316
Yihan,0.42857142857142855,0.5714285714285714
Aariyana,0,0
Dharma,0,0
Safeerah,0,0
Laurelle,0,0
Kristoff,0,0
Audrielle,0,0
Taylee,0,0
Eathen,0,0
Hanaan,0,0
Jens,0,0
Rohin,0,0
Taylen,0.5474452554744526,0.45255474452554745
Cailynn,0,0
Tayler,0.22580645161290322,0.7741935483870968
Alessio,0,0
Daud,0,0
Jena,0,0
Olivianna,0,0
Alessia,0,0
Jamilette,0,0
Liahm,0,0
Mathais,0,0
Vashawn,0,0
Dylam,0,0
Sahvanna,0,0
Maylan,0,0
Maylah,0,0
Nori,0.10619469026548672,0.8938053097345132
Angelus,0,0
Gulianna,0,0
Onyx,0.6691176470588235,0.33088235294117646
Barak,0,0
Baran,0.5555555555555556,0.4444444444444444
Baraa,0,0
Beighley,0,0
Macallister,0,0
Dryden,0,0
Jaymien,0,0
Akiles,0,0
Heily,0,0
Aliany,0,0
Eiliyah,0,0
Yaslin,0,0
Ashira,0,0
Aliana,0,0
Kable,0,0
Kinlei,0,0
Che,0,0
Emilyn,0,0
Chi,0,0
Kinlee,0,0
Kinley,0.008009858287122612,0.9919901417128774
Gracy,0,0
Aracelia,0,0
Annamay,0,0
Meloney,0,0
Janiylah,0,0
Shruti,0,0
Graci,0,0
Saphire,0,0
Annamae,0,0
Zaniylah,0,0
Saphira,0,0
Ieva,0,0
Blythe,0.05113636363636364,0.9488636363636364
Niki,0,0
Triston,0,0
Kalob,0,0
Jaynie,0,0
Elinor,0,0
Castyn,0,0
Keymonie,0,0
Jamare,0,0
Marlena,0,0
Jamara,0,0
Marlene,0,0
Laveyah,0,0
Laionna,0,0
Zohan,0,0
Jamari,0.9468503937007874,0.0531496062992126
Delanie,0,0
Yazlin,0,0
Parsa,0,0
Zohar,0.5714285714285714,0.42857142857142855
Marleny,0,0
Maribeth,0,0
Kamea,0,0
Kallyn,0,0
Baer,0,0
Summerlin,0,0
Graison,0,0
Margareth,0,0
Kamarah,0,0
Ishanvi,0,0
Kamel,0,0
Barack,0,0
Caroline,0.0013911430558775793,0.9986088569441224
Carolina,0,0
Alyx,0.2222222222222222,0.7777777777777778
Journei,0,0
Zacory,0,0
Alys,0,0
Treyden,0,0
Journee,0.014598540145985401,0.9854014598540146
Journey,0.06329113924050633,0.9367088607594937
Alyn,0,0
Alya,0,0
Jessika,0,0
Jannah,0,0
Creston,0,0
Renan,0,0
Renae,0,0
Renad,0,0
Jannae,0,0
Syheem,0,0
Ervin,0,0
Callan,0.928921568627451,0.07107843137254902
Renat,0,0
Jannat,0,0
Bradan,0,0
Xabi,0,0
Breelyn,0,0
Ryilee,0,0
Gaspard,0,0
Promise,0.04247104247104247,0.9575289575289575
Brent,0,0
Even,0,0
Asim,0,0
Asil,0.5,0.5
Evee,0,0
Avonna,0,0
Asia,0,0
Zohair,0,0
Trevyn,0,0
Marlenne,0,0
Evey,0,0
Ever,0.548,0.452
Asir,0,0
Zohaib,0,0
Diamond,0.06769230769230769,0.9323076923076923
Kristof,0,0
Duwayne,0,0
Nicolaus,0,0
Neziah,0,0
Baleigh,0,0
Britney,0,0
Bladyn,0,0
Braycen,0,0
Keyden,0,0
Lashaun,0,0
Britnee,0,0
Kynsie,0,0
Yarexi,0,0
Temur,0,0
Ebraheem,0,0
Adreena,0,0
Karrson,0,0
Daivion,0,0
Letha,0,0
Idriss,0,0
Alesana,0,0
Urijah,0.9831649831649831,0.016835016835016835
Cali,0.014319809069212411,0.9856801909307876
Hasna,0,0
Crawford,0.9090909090909091,0.09090909090909091
Cale,0,0
Jalaysia,0,0
Eibhlin,0,0
Rifky,0,0
Maddalynn,0,0
Olsen,0,0
Nykeria,0,0
Markon,0,0
Saja,0,0
Avagrace,0,0
Saxton,0,0
Ousman,0,0
Markos,0,0
Alman,0,0
Bennjamin,0,0
Rayyaan,0,0
Almas,0,0
Keegen,0,0
Mariaclara,0,0
Tanijah,0,0
Janiyah,0,0
Mishayla,0,0
Khiana,0,0
Kolbie,0.19101123595505617,0.8089887640449438
Nazeef,0,0
Mylene,0,0
Youssouf,0,0
Issak,0,0
Mylena,0,0
Nazeer,0,0
Solae,0,0
Solan,0,0
Ayveri,0,0
Katya,0,0
Jabri,0,0
Ahmad,0,0
Cruzito,0,0
Ahmar,0,0
Zahar,0,0
Trice,0,0
Severin,0,0
Jasneet,0,0
Alley,0,0
Allee,0,0
Deshan,0,0
Allen,0.9941451990632318,0.00585480093676815
Florentino,0,0
Yufei,0,0
Stefanos,0,0
Saatvik,0,0
Harfateh,0,0
Lilybeth,0,0
Knute,0,0
Makhai,0,0
Winslow,0.3958333333333333,0.6041666666666666
Yalena,0,0
Leia,0,0
Shahir,0,0
Ritika,0,0
Berlin,0.054945054945054944,0.945054945054945
Dantae,0,0
Bryceton,0,0
Shahid,0,0
Kaydrie,0,0
Boden,0,0
Renatha,0,0
Bodee,0.7916666666666666,0.20833333333333334
Paden,0.8,0.2
Kaydan,0,0
Bodey,0,0
Bohannon,0,0
Devonn,0,0
Layce,0,0
Larue,0.38461538461538464,0.6153846153846154
Dason,0,0
Coumba,0,0
Anyra,0,0
Vashti,0,0
Parmida,0,0
Marleigh,0,0
Alaijah,0,0
Noriah,0,0
Nataliah,0,0
Vitor,0,0
Keldrick,0,0
Nayson,0,0
Jasiya,0,0
Karlita,0,0
Karlito,0,0
Levar,0,0
Levan,0,0
Koraline,0,0
Oluwafunmilola,0,0
Tyger,0,0
Jariah,0.10909090909090909,0.8909090909090909
Ryiah,0,0
Jarian,0,0
Afia,0,0
Janine,0,0
Reine,0,0
Mercer,0.6363636363636364,0.36363636363636365
Janina,0,0
Reina,0,0
Fenn,0,0
Dereka,0,0
Harvir,0,0
Divit,0,0
Rodina,0,0
Derrion,0,0
Arden,0.2789317507418398,0.7210682492581603
Dextin,0,0
Kely,0,0
Charm,0,0
Chara,0,0
Haruto,0,0
Ariahna,0,0
Lorena,0,0
Lorene,0,0
Lorenz,0,0
Jamell,0,0
Shade,0,0
Hersh,0,0
Shadi,0,0
Keaten,0,0
Jamela,0,0
Laylon,0,0
Sophya,0,0
Malaiah,0,0
Zamantha,0,0
Kinson,0,0
Madysin,0,0
Jamiere,0,0
Lesley,0,0
Makynzie,0,0
Jerimyah,0,0
Aleigh,0,0
Meliya,0,0
Ezayah,0,0
Sterling,0.8489096573208723,0.15109034267912771
Jafar,0,0
Olyver,0,0
